X0,IMDB,Runtime,RottenTomato
1,6.3,96,0.81
1,6.4,96,0.32
1,6.4,96,0.6
1,6.4,96,0.67
1,6.4,96,0.69
1,6.4,96,0.75
1,6.5,96,0.63
1,6.5,96,0.71
1,6.5,96,0.78
1,6.5,96,0.8
1,6.5,96,0.89
1,6.6,96,0.53
1,6.6,96,0.62
1,6.6,96,0.69
1,6.6,96,0.71
1,6.7,96,0.27
1,6.7,96,0.29
1,6.7,96,0.89
1,6.7,96,0.94
1,6.8,96,0.53
1,6.8,96,0.57
1,6.8,96,0.76
1,6.8,96,0.87
1,6.8,96,0.88
1,6.8,96,0.89
1,6.8,96,0.9
1,6.8,96,1
1,6.9,96,0.34
1,6.9,96,0.88
1,7,96,0.79
1,7,96,0.82
1,7,96,0.83
1,7,96,0.84
1,7,96,0.9
1,7.1,96,0.55
1,7.1,96,0.61
1,7.1,96,0.88
1,7.1,96,0.94
1,7.2,96,0.7
1,7.2,96,0.83
1,7.2,96,0.83
1,7.2,96,0.87
1,7.2,96,0.89
1,7.2,96,1
1,7.2,96,1
1,7.2,96,1
1,7.3,96,0.9
1,7.3,96,1
1,7.5,96,0.74
1,7.5,96,0.83
1,7.5,96,0.92
1,7.5,96,0.98
1,7.6,96,0.83
1,7.7,96,0.59
1,7.7,96,0.84
1,7.7,96,0.94
1,7.7,96,0.97
1,7.7,96,1
1,7.8,96,0.83
1,7.8,96,1
1,7.9,96,0.64
1,7.9,96,0.96
1,7.9,96,0.97
1,8,96,0.98
1,8.1,96,0.98
1,8.2,96,0.6
1,8.2,96,0.94
1,8.2,96,0.98
1,8.3,96,0.74
1,3.8,97,0.1
1,4.2,97,0.18
1,4.3,97,0.17
1,4.3,97,0.36
1,4.4,97,0.14
1,4.4,97,0.27
1,4.5,97,1
1,4.6,97,0.2
1,4.7,97,0.13
1,4.7,97,0.17
1,4.8,97,0.16
1,4.8,97,0.32
1,4.9,97,0.75
1,4.9,97,0.85
1,5,97,0.12
1,5,97,0.13
1,5,97,0.14
1,5,97,0.33
1,5.1,97,0.18
1,5.2,97,0.33
1,5.2,97,0.63
1,5.3,97,0.16
1,5.3,97,0.33
1,5.3,97,0.46
1,5.4,97,0.36
1,5.5,97,0.2
1,5.5,97,0.25
1,5.5,97,0.33
1,5.5,97,0.63
1,5.6,97,0.12
1,5.6,97,0.21
1,5.6,97,0.24
1,5.6,97,0.5
1,5.7,97,0.3
1,5.7,97,0.33
1,5.7,97,0.42
1,5.7,97,0.54
1,5.7,97,0.6
1,5.8,97,0.21
1,5.8,97,0.29
1,5.8,97,0.32
1,5.8,97,0.4
1,5.8,97,0.88
1,5.9,97,0.36
1,5.9,97,0.57
1,5.9,97,0.6
1,5.9,97,0.6
1,6,97,0.3
1,6,97,0.4
1,6,97,0.44
1,6,97,0.67
1,6,97,0.86
1,6.1,97,0.61
1,6.1,97,0.77
1,6.1,97,0.84
1,6.1,97,0.88
1,6.1,97,0.88
1,6.2,97,0.27
1,6.2,97,0.52
1,6.2,97,0.61
1,6.2,97,0.65
1,6.2,97,0.73
1,6.2,97,0.92
1,6.3,97,0.57
1,6.3,97,0.62
1,6.3,97,0.7
1,6.3,97,0.84
1,6.3,97,0.85
1,6.4,97,0.14
1,6.4,97,0.44
1,6.4,97,0.56
1,6.4,97,0.63
1,6.4,97,0.73
1,6.4,97,0.75
1,6.4,97,0.76
1,6.4,97,0.8
1,6.4,97,0.87
1,6.5,97,0.52
1,6.5,97,0.71
1,6.5,97,0.83
1,6.5,97,1
1,6.6,97,0.39
1,6.6,97,0.6
1,6.6,97,0.69
1,6.6,97,0.76
1,6.6,97,0.83
1,6.6,97,0.86
1,6.7,97,0.38
1,6.7,97,0.45
1,6.7,97,0.59
1,6.7,97,0.8
1,6.7,97,0.92
1,6.7,97,0.98
1,6.8,97,0.77
1,6.8,97,0.84
1,6.8,97,0.85
1,6.8,97,1
1,6.8,97,1
1,6.9,97,0.48
1,6.9,97,0.57
1,6.9,97,0.76
1,6.9,97,0.88
1,6.9,97,0.91
1,7,97,0.1
1,7,97,0.57
1,7,97,0.59
1,7,97,0.71
1,7,97,0.81
1,7,97,1
1,7.1,97,0.69
1,7.1,97,0.83
1,7.1,97,0.85
1,7.1,97,0.91
1,7.1,97,0.92
1,7.1,97,1
1,7.2,97,0.76
1,7.2,97,0.76
1,7.2,97,0.89
1,7.2,97,0.91
1,7.2,97,0.92
1,7.2,97,1
1,7.3,97,0.76
1,7.3,97,0.77
1,7.3,97,0.84
1,7.3,97,0.88
1,7.3,97,0.94
1,7.4,97,1
1,7.5,97,0.5
1,7.5,97,0.69
1,7.5,97,0.95
1,7.5,97,1
1,7.8,97,0.86
1,7.9,97,0.9
1,4.1,98,0.14
1,4.2,98,0.32
1,4.4,98,0.38
1,4.5,98,0.25
1,4.6,98,0.11
1,4.6,98,0.52
1,4.7,98,0.5
1,4.9,98,0.5
1,5,98,0.4
1,5,98,0.5
1,5,98,1
1,5.1,98,0.29
1,5.1,98,0.3
1,5.1,98,0.32
1,5.1,98,0.37
1,5.1,98,0.4
1,5.1,98,0.43
1,5.2,98,0.05
1,5.2,98,0.42
1,5.2,98,0.53
1,5.3,98,0.25
1,5.3,98,0.27
1,5.3,98,0.29
1,5.3,98,0.43
1,5.3,98,0.5
1,5.3,98,0.5
1,5.3,98,0.73
1,5.4,98,0.05
1,5.4,98,0.16
1,5.4,98,0.29
1,5.4,98,0.63
1,5.5,98,0.11
1,5.5,98,0.2
1,5.5,98,0.67
1,5.5,98,1
1,5.6,98,0.28
1,5.6,98,0.5
1,5.6,98,0.61
1,5.6,98,0.64
1,5.6,98,0.76
1,5.6,98,0.97
1,5.7,98,0.22
1,5.7,98,0.37
1,5.7,98,0.42
1,5.7,98,0.44
1,5.7,98,0.67
1,5.8,98,0.08
1,5.8,98,0.17
1,5.8,98,0.61
1,5.8,98,0.74
1,5.9,98,0.14
1,5.9,98,0.24
1,5.9,98,0.42
1,5.9,98,0.76
1,6,98,0.33
1,6,98,0.4
1,6,98,0.44
1,6,98,0.5
1,6,98,0.52
1,6,98,0.65
1,6,98,0.74
1,6,98,0.82
1,6,98,0.91
1,6.1,98,0.49
1,6.1,98,0.53
1,6.1,98,0.6
1,6.1,98,0.72
1,6.1,98,0.79
1,6.1,98,0.83
1,6.2,98,0.26
1,6.2,98,0.54
1,6.2,98,0.77
1,6.2,98,0.8
1,6.2,98,0.84
1,6.2,98,0.95
1,6.3,98,0.29
1,6.3,98,0.29
1,6.3,98,0.33
1,6.3,98,0.33
1,6.3,98,0.6
1,6.3,98,0.67
1,6.4,98,0.22
1,6.4,98,0.33
1,6.4,98,0.41
1,6.4,98,0.67
1,6.4,98,0.69
1,6.4,98,0.71
1,6.4,98,0.77
1,6.4,98,0.8
1,6.4,98,0.85
1,6.4,98,0.86
1,6.5,98,0.36
1,6.5,98,0.43
1,6.5,98,0.57
1,6.5,98,0.71
1,6.5,98,0.74
1,6.5,98,0.79
1,6.6,98,0.62
1,6.6,98,0.74
1,6.6,98,0.75
1,6.6,98,0.75
1,6.6,98,0.85
1,6.6,98,0.86
1,6.6,98,0.88
1,6.6,98,0.89
1,6.7,98,0.14
1,6.7,98,0.35
1,6.7,98,0.75
1,6.7,98,0.9
1,6.7,98,0.94
1,6.7,98,1
1,6.8,98,0.43
1,6.8,98,0.71
1,6.8,98,0.73
1,6.8,98,0.8
1,6.8,98,0.89
1,6.8,98,0.93
1,6.9,98,0.76
1,6.9,98,0.88
1,7,98,0.76
1,7,98,0.8
1,7,98,0.92
1,7,98,0.93
1,7.1,98,0.5
1,7.1,98,0.78
1,7.1,98,0.83
1,7.1,98,1
1,7.2,98,0.71
1,7.2,98,0.73
1,7.2,98,0.85
1,7.2,98,0.95
1,7.3,98,0.38
1,7.3,98,0.64
1,7.3,98,0.84
1,7.3,98,1
1,7.4,98,0.92
1,7.4,98,1
1,7.5,98,0.94
1,7.5,98,0.99
1,7.6,98,0.9
1,7.6,98,0.95
1,7.7,98,0.94
1,8,98,0.78
1,8.1,98,0.88
1,8.1,98,0.97
1,8.4,98,0.95
1,2.9,99,0.2
1,2.9,99,0.4
1,4.4,99,0.6
1,4.6,99,0.2
1,4.9,99,0.04
1,4.9,99,0.33
1,4.9,99,0.75
1,5,99,0.14
1,5.1,99,0.23
1,5.2,99,0.25
1,5.2,99,0.42
1,5.3,99,0.33
1,5.3,99,0.4
1,5.3,99,0.4
1,5.3,99,0.9
1,5.4,99,0.08
1,5.4,99,0.18
1,5.5,99,0.27
1,5.5,99,0.33
1,5.5,99,0.73
1,5.6,99,0.05
1,5.6,99,0.6
1,5.6,99,0.65
1,5.6,99,0.87
1,5.7,99,0.06
1,5.7,99,0.53
1,5.7,99,0.75
1,5.8,99,0.41
1,5.8,99,0.5
1,5.8,99,0.57
1,5.9,99,0.1
1,5.9,99,0.44
1,5.9,99,0.96
1,6,99,0.09
1,6,99,0.25
1,6,99,0.26
1,6.1,99,0.76
1,6.1,99,0.88
1,6.2,99,0.22
1,6.2,99,0.64
1,6.2,99,0.71
1,6.2,99,0.9
1,6.3,99,0.25
1,6.3,99,0.86
1,6.3,99,0.9
1,6.4,99,0.45
1,6.4,99,0.54
1,6.4,99,0.62
1,6.4,99,0.65
1,6.4,99,0.7
1,6.4,99,0.87
1,6.4,99,1
1,6.5,99,0.36
1,6.5,99,0.46
1,6.5,99,0.55
1,6.5,99,0.61
1,6.5,99,0.92
1,6.6,99,0.71
1,6.6,99,0.74
1,6.6,99,0.82
1,6.7,99,0.5
1,6.7,99,0.56
1,6.7,99,0.63
1,6.7,99,0.7
1,6.7,99,0.86
1,6.7,99,0.89
1,6.8,99,0.84
1,6.8,99,0.88
1,6.8,99,0.92
1,6.9,99,0.8
1,6.9,99,1
1,7,99,0.73
1,7,99,0.83
1,7.1,99,0.61
1,7.1,99,0.8
1,7.1,99,0.85
1,7.1,99,1
1,7.2,99,0.85
1,7.2,99,0.86
1,7.2,99,0.97
1,7.2,99,1
1,7.2,99,1
1,7.3,99,0.74
1,7.3,99,0.76
1,7.3,99,0.86
1,7.4,99,0.64
1,7.4,99,0.83
1,7.4,99,0.84
1,7.4,99,0.86
1,7.4,99,0.86
1,7.4,99,0.96
1,7.5,99,0.95
1,7.6,99,0.85
1,7.7,99,0.9
1,7.7,99,1
1,4.1,100,0.09
1,4.2,100,0.43
1,4.3,100,0.2
1,4.4,100,0.5
1,4.5,100,0.09
1,4.6,100,0.22
1,4.6,100,0.4
1,4.8,100,0.17
1,4.8,100,0.36
1,4.8,100,0.63
1,4.8,100,0.71
1,4.9,100,0.31
1,4.9,100,0.33
1,4.9,100,0.42
1,5,100,0.22
1,5,100,0.32
1,5,100,0.4
1,5,100,0.75
1,5.1,100,0.4
1,5.2,100,0.13
1,5.2,100,0.65
1,5.3,100,0.38
1,5.3,100,0.8
1,5.4,100,0.1
1,5.4,100,0.2
1,5.4,100,0.2
1,5.4,100,0.25
1,5.4,100,1
1,5.5,100,0.21
1,5.5,100,0.38
1,5.5,100,0.93
1,5.6,100,0.1
1,5.6,100,0.4
1,5.6,100,0.42
1,5.6,100,0.58
1,5.7,100,0.2
1,5.7,100,0.62
1,5.7,100,0.69
1,5.7,100,0.71
1,5.7,100,1
1,5.8,100,0.47
1,5.8,100,0.5
1,5.9,100,0.17
1,5.9,100,0.45
1,5.9,100,0.5
1,5.9,100,0.57
1,5.9,100,0.9
1,6,100,0.15
1,6,100,0.29
1,6,100,0.45
1,6,100,0.63
1,6,100,0.82
1,6,100,0.9
1,6.1,100,0.39
1,6.1,100,0.43
1,6.1,100,0.48
1,6.1,100,0.89
1,6.2,100,0.57
1,6.2,100,0.69
1,6.2,100,0.71
1,6.2,100,0.88
1,6.2,100,0.89
1,6.2,100,0.89
1,6.2,100,1
1,6.3,100,0.5
1,6.3,100,0.71
1,6.3,100,1
1,6.4,100,0.52
1,6.4,100,0.56
1,6.4,100,0.62
1,6.4,100,0.63
1,6.4,100,0.73
1,6.4,100,0.84
1,6.4,100,0.89
1,6.5,100,0.2
1,6.5,100,0.23
1,6.5,100,0.42
1,6.5,100,0.56
1,6.5,100,0.59
1,6.5,100,0.75
1,6.5,100,0.83
1,6.5,100,0.91
1,6.5,100,1
1,6.6,100,0.29
1,6.6,100,0.56
1,6.6,100,0.69
1,6.6,100,0.7
1,6.6,100,0.72
1,6.6,100,0.81
1,6.6,100,0.88
1,6.7,100,0.4
1,6.7,100,0.43
1,6.7,100,0.83
1,6.7,100,1
1,6.8,100,0.38
1,6.8,100,0.42
1,6.8,100,0.52
1,6.8,100,0.8
1,6.8,100,0.82
1,6.8,100,0.83
1,6.9,100,0.43
1,6.9,100,0.61
1,6.9,100,0.71
1,6.9,100,0.81
1,6.9,100,1
1,7,100,0.62
1,7,100,0.68
1,7,100,0.74
1,7,100,0.75
1,7,100,0.83
1,7,100,0.89
1,7,100,0.92
1,7.1,100,0.75
1,7.1,100,0.86
1,7.1,100,0.89
1,7.1,100,0.95
1,7.1,100,1
1,7.2,100,0.62
1,7.2,100,0.69
1,7.2,100,0.74
1,7.2,100,0.78
1,7.2,100,0.86
1,7.2,100,0.97
1,7.3,100,0.4
1,7.3,100,0.4
1,7.3,100,0.6
1,7.3,100,0.67
1,7.3,100,0.71
1,7.3,100,0.86
1,7.4,100,0.89
1,7.4,100,0.9
1,7.4,100,0.92
1,7.4,100,1
1,7.5,100,0.8
1,7.5,100,1
1,7.6,100,0.93
1,7.6,100,0.98
1,7.6,100,1
1,7.7,100,0.89
1,7.7,100,0.94
1,7.8,100,0.91
1,7.8,100,0.92
1,7.8,100,0.97
1,7.9,100,0.95
1,7.9,100,1
1,8.1,100,0.99
1,8.1,100,1
1,8.2,100,0.96
1,8.2,100,0.97
1,8.2,100,1
1,8.3,100,1
1,8.5,100,0.99
1,4.1,101,0.86
1,4.4,101,0.03
1,4.6,101,0.2
1,4.7,101,0.3
1,4.8,101,0.22
1,4.8,101,0.41
1,5.1,101,0.42
1,5.2,101,0.23
1,5.2,101,0.44
1,5.3,101,0.75
1,5.4,101,0.09
1,5.4,101,0.17
1,5.4,101,0.36
1,5.4,101,0.84
1,5.4,101,1
1,5.5,101,0.4
1,5.6,101,0.14
1,5.6,101,0.24
1,5.6,101,0.57
1,5.6,101,0.85
1,5.7,101,0.58
1,5.8,101,0.18
1,5.8,101,0.43
1,5.8,101,0.45
1,5.8,101,0.47
1,5.8,101,0.56
1,5.8,101,0.76
1,5.8,101,0.77
1,5.8,101,0.79
1,5.8,101,0.8
1,5.9,101,0.08
1,5.9,101,0.27
1,5.9,101,0.29
1,5.9,101,0.4
1,5.9,101,0.43
1,5.9,101,0.8
1,6,101,0.18
1,6,101,0.49
1,6,101,0.75
1,6,101,0.75
1,6.1,101,0.18
1,6.1,101,0.35
1,6.1,101,0.43
1,6.1,101,1
1,6.2,101,0.08
1,6.2,101,0.32
1,6.3,101,0.38
1,6.3,101,0.67
1,6.3,101,0.82
1,6.3,101,0.83
1,6.3,101,0.89
1,6.4,101,0.86
1,6.4,101,0.89
1,6.4,101,0.91
1,6.4,101,1
1,6.5,101,0.21
1,6.5,101,0.51
1,6.5,101,0.61
1,6.5,101,0.64
1,6.5,101,0.65
1,6.5,101,0.71
1,6.5,101,0.81
1,6.6,101,0.38
1,6.6,101,0.53
1,6.6,101,0.87
1,6.7,101,0.68
1,6.7,101,0.92
1,6.7,101,0.93
1,6.8,101,0.37
1,6.8,101,0.61
1,6.8,101,0.89
1,6.9,101,0.56
1,6.9,101,0.77
1,6.9,101,0.94
1,7,101,0.47
1,7,101,0.8
1,7,101,0.87
1,7,101,1
1,7.1,101,0.88
1,7.1,101,1
1,7.2,101,0.5
1,7.2,101,0.86
1,7.2,101,0.92
1,7.2,101,0.98
1,7.2,101,1
1,7.3,101,0.6
1,7.4,101,0.97
1,7.5,101,0.72
1,7.5,101,1
1,7.5,101,1
1,7.6,101,0.89
1,7.7,101,0.77
1,7.7,101,0.87
1,7.9,101,0.96
1,7.9,101,0.96
1,8,101,0.96
1,3.3,102,0.23
1,4,102,0.13
1,4.4,102,0.33
1,4.5,102,0.17
1,4.5,102,0.25
1,4.5,102,0.29
1,4.5,102,0.44
1,4.8,102,0.09
1,5.1,102,0.28
1,5.1,102,0.33
1,5.2,102,0.32
1,5.3,102,0.38
1,5.3,102,0.45
1,5.3,102,0.86
1,5.4,102,0.3
1,5.4,102,0.34
1,5.5,102,0.16
1,5.5,102,0.41
1,5.6,102,0.67
1,5.7,102,0.16
1,5.7,102,0.4
1,5.7,102,0.47
1,5.7,102,0.55
1,5.7,102,0.82
1,5.8,102,0.27
1,5.8,102,0.5
1,5.8,102,0.79
1,5.9,102,0.43
1,5.9,102,0.78
1,5.9,102,0.96
1,6,102,0.29
1,6,102,0.73
1,6,102,0.75
1,6,102,1
1,6.1,102,0.29
1,6.1,102,0.3
1,6.2,102,0.18
1,6.2,102,0.27
1,6.2,102,0.64
1,6.2,102,0.79
1,6.2,102,0.8
1,6.2,102,1
1,6.3,102,0.36
1,6.3,102,0.46
1,6.3,102,0.5
1,6.3,102,0.82
1,6.3,102,0.88
1,6.3,102,0.9
1,6.3,102,0.91
1,6.4,102,0.38
1,6.4,102,0.43
1,6.4,102,0.65
1,6.4,102,0.76
1,6.4,102,0.83
1,6.4,102,1
1,6.5,102,0.45
1,6.5,102,0.8
1,6.5,102,0.8
1,6.5,102,0.81
1,6.5,102,0.89
1,6.5,102,1
1,6.6,102,0.07
1,6.6,102,0.32
1,6.6,102,0.38
1,6.6,102,0.6
1,6.6,102,0.68
1,6.6,102,0.85
1,6.6,102,0.89
1,6.7,102,0.66
1,6.7,102,0.7
1,6.7,102,0.74
1,6.7,102,0.79
1,6.7,102,0.85
1,6.7,102,0.88
1,6.7,102,0.93
1,6.8,102,0.67
1,6.8,102,0.9
1,6.9,102,0.53
1,6.9,102,0.57
1,6.9,102,0.67
1,6.9,102,0.82
1,7,102,0.25
1,7,102,0.81
1,7.1,102,0.78
1,7.1,102,0.78
1,7.1,102,0.92
1,7.1,102,0.93
1,7.1,102,1
1,7.2,102,0.33
1,7.2,102,0.46
1,7.2,102,0.84
1,7.2,102,0.97
1,7.3,102,0.48
1,7.3,102,0.57
1,7.3,102,0.8
1,7.3,102,0.96
1,7.4,102,0.55
1,7.4,102,0.67
1,7.4,102,0.9
1,7.4,102,0.92
1,7.4,102,0.92
1,7.4,102,1
1,7.5,102,0.81
1,7.5,102,0.88
1,7.6,102,0.82
1,7.6,102,0.88
1,7.6,102,0.97
1,7.8,102,0.89
1,7.8,102,1
1,7.8,102,1
1,7.9,102,0.98
1,8.1,102,1
1,8.3,102,0.9
1,8.4,102,0.88
1,8.5,102,0.76
1,4,103,0.4
1,4.1,103,0.05
1,4.6,103,0.15
1,4.8,103,0.44
1,4.9,103,0.7
1,5,103,0.29
1,5.1,103,0.46
1,5.2,103,0.64
1,5.3,103,0.1
1,5.4,103,0.09
1,5.4,103,0.23
1,5.4,103,0.68
1,5.6,103,0.43
1,5.6,103,0.77
1,5.7,103,0.42
1,5.7,103,0.43
1,5.7,103,0.47
1,5.8,103,0.22
1,5.8,103,0.43
1,5.8,103,0.47
1,5.9,103,0.72
1,6,103,0.2
1,6,103,0.23
1,6,103,0.35
1,6,103,0.61
1,6,103,0.69
1,6,103,0.9
1,6.1,103,0.34
1,6.2,103,0.22
1,6.2,103,0.37
1,6.2,103,0.5
1,6.2,103,0.64
1,6.2,103,0.75
1,6.3,103,0.5
1,6.3,103,0.5
1,6.4,103,0.27
1,6.4,103,0.39
1,6.4,103,0.5
1,6.4,103,0.55
1,6.4,103,0.66
1,6.4,103,0.84
1,6.5,103,0.22
1,6.5,103,0.4
1,6.5,103,0.5
1,6.5,103,0.53
1,6.5,103,0.57
1,6.5,103,0.75
1,6.5,103,1
1,6.6,103,0.63
1,6.6,103,0.75
1,6.6,103,0.89
1,6.6,103,0.9
1,6.7,103,0.82
1,6.8,103,0.66
1,6.8,103,0.72
1,6.8,103,0.77
1,6.8,103,0.89
1,6.9,103,0.77
1,6.9,103,0.8
1,6.9,103,0.9
1,7,103,0.73
1,7,103,0.82
1,7,103,0.86
1,7,103,0.91
1,7,103,1
1,7.1,103,0.56
1,7.1,103,0.67
1,7.1,103,0.82
1,7.2,103,0.63
1,7.2,103,0.67
1,7.2,103,0.8
1,7.2,103,0.83
1,7.2,103,0.85
1,7.2,103,0.89
1,7.2,103,0.93
1,7.2,103,1
1,7.3,103,0.56
1,7.3,103,0.77
1,7.3,103,0.86
1,7.3,103,0.93
1,7.4,103,0.8
1,7.4,103,0.87
1,7.4,103,0.94
1,7.4,103,0.95
1,7.5,103,0.87
1,7.5,103,0.94
1,7.5,103,0.95
1,7.6,103,0.94
1,7.7,103,0.91
1,7.8,103,0.57
1,7.8,103,0.8
1,7.8,103,0.92
1,8,103,0.86
1,8.3,103,0.96
1,8.3,103,0.98
1,3.9,104,0.2
1,4.3,104,0.13
1,4.3,104,0.38
1,4.6,104,0.08
1,5,104,0.07
1,5,104,0.21
1,5,104,0.57
1,5,104,0.82
1,5.3,104,0.4
1,5.3,104,0.57
1,5.3,104,0.67
1,5.4,104,0.36
1,5.4,104,0.38
1,5.5,104,0.13
1,5.5,104,0.33
1,5.5,104,0.42
1,5.5,104,0.45
1,5.6,104,0.29
1,5.6,104,0.31
1,5.6,104,0.56
1,5.6,104,0.83
1,5.7,104,0.2
1,5.7,104,0.43
1,5.7,104,0.7
1,5.7,104,0.87
1,5.7,104,0.88
1,5.8,104,0.22
1,5.8,104,0.64
1,5.8,104,0.84
1,5.9,104,0.31
1,5.9,104,0.63
1,5.9,104,0.75
1,6,104,0.54
1,6.1,104,0.55
1,6.1,104,0.65
1,6.1,104,0.67
1,6.1,104,0.93
1,6.2,104,0.5
1,6.2,104,0.8
1,6.2,104,0.89
1,6.3,104,0.14
1,6.3,104,0.17
1,6.3,104,0.59
1,6.3,104,0.83
1,6.4,104,0.58
1,6.4,104,0.62
1,6.4,104,0.83
1,6.4,104,0.88
1,6.4,104,0.89
1,6.5,104,0.52
1,6.5,104,0.63
1,6.5,104,0.68
1,6.5,104,0.75
1,6.5,104,0.8
1,6.5,104,0.82
1,6.5,104,0.86
1,6.6,104,0.91
1,6.7,104,0.21
1,6.7,104,0.54
1,6.7,104,0.57
1,6.7,104,0.67
1,6.7,104,0.84
1,6.8,104,0.46
1,6.8,104,0.89
1,6.9,104,0.71
1,6.9,104,0.8
1,6.9,104,0.91
1,7,104,0.56
1,7,104,0.68
1,7,104,0.88
1,7,104,0.95
1,7.1,104,0.64
1,7.1,104,0.69
1,7.1,104,0.83
1,7.2,104,0.9
1,7.2,104,0.91
1,7.2,104,0.94
1,7.3,104,0.73
1,7.3,104,0.8
1,7.3,104,0.94
1,7.3,104,1
1,7.4,104,0.86
1,7.4,104,0.91
1,7.5,104,0.91
1,7.5,104,0.92
1,7.6,104,0.24
1,7.7,104,0.97
1,7.8,104,0.81
1,8.2,104,1
1,8.3,104,0.89
1,8.7,104,0.6
1,1.8,105,0.19
1,3.2,105,0.06
1,3.3,105,0.6
1,4.1,105,0.08
1,4.5,105,0.11
1,4.6,105,0.16
1,4.7,105,0.5
1,4.9,105,0.38
1,4.9,105,0.5
1,5,105,0.22
1,5,105,0.22
1,5.1,105,0.52
1,5.2,105,0.19
1,5.3,105,0.27
1,5.4,105,0.17
1,5.4,105,0.84
1,5.6,105,0.05
1,5.6,105,0.4
1,5.7,105,0.29
1,5.7,105,0.43
1,5.7,105,0.6
1,5.7,105,0.72
1,5.7,105,0.8
1,5.7,105,1
1,5.8,105,0.18
1,5.8,105,0.35
1,5.8,105,0.66
1,5.8,105,0.66
1,5.9,105,0.42
1,5.9,105,0.5
1,5.9,105,0.55
1,5.9,105,0.57
1,5.9,105,0.68
1,5.9,105,0.8
1,6.1,105,0.17
1,6.1,105,0.5
1,6.1,105,0.62
1,6.1,105,0.7
1,6.1,105,0.7
1,6.1,105,0.86
1,6.1,105,0.96
1,6.2,105,0.38
1,6.2,105,0.49
1,6.2,105,0.6
1,6.2,105,0.71
1,6.3,105,0.56
1,6.3,105,0.61
1,6.3,105,0.8
1,6.3,105,0.85
1,6.4,105,0.27
1,6.4,105,0.52
1,6.4,105,0.6
1,6.4,105,0.61
1,6.4,105,0.81
1,6.4,105,1
1,6.5,105,0.64
1,6.5,105,0.64
1,6.5,105,0.89
1,6.5,105,1
1,6.6,105,0.17
1,6.6,105,0.35
1,6.6,105,0.45
1,6.7,105,0.54
1,6.7,105,0.64
1,6.7,105,0.74
1,6.7,105,0.78
1,6.7,105,0.8
1,6.7,105,0.8
1,6.7,105,0.87
1,6.7,105,0.97
1,6.8,105,0.4
1,6.8,105,0.58
1,6.8,105,0.69
1,6.8,105,0.72
1,6.8,105,0.77
1,6.8,105,0.88
1,6.9,105,0.91
1,7,105,0.57
1,7.1,105,0.75
1,7.1,105,0.75
1,7.1,105,0.76
1,7.1,105,0.76
1,7.1,105,0.78
1,7.1,105,0.8
1,7.1,105,0.94
1,7.1,105,0.97
1,7.2,105,0.84
1,7.2,105,0.89
1,7.2,105,0.95
1,7.3,105,0.8
1,7.3,105,0.96
1,7.4,105,0.67
1,7.4,105,0.81
1,7.4,105,0.83
1,7.4,105,0.95
1,7.5,105,0.88
1,7.5,105,1
1,7.6,105,0.94
1,7.7,105,0.98
1,7.9,105,0.58
1,8.3,105,0.73
1,8.4,105,0.97
1,4.7,106,0.37
1,5.1,106,0.05
1,5.3,106,0.2
1,5.3,106,0.44
1,5.3,106,0.63
1,5.4,106,0.11
1,5.5,106,0.64
1,5.6,106,0.23
1,5.6,106,0.25
1,5.6,106,0.5
1,5.6,106,0.74
1,5.7,106,0.15
1,5.7,106,0.2
1,5.7,106,0.68
1,5.9,106,0.17
1,5.9,106,0.41
1,5.9,106,0.42
1,5.9,106,0.63
1,5.9,106,0.88
1,6,106,0.64
1,6,106,0.64
1,6,106,0.67
1,6.1,106,0.39
1,6.1,106,0.49
1,6.1,106,0.5
1,6.1,106,0.8
1,6.1,106,1
1,6.2,106,0.17
1,6.2,106,0.42
1,6.2,106,0.68
1,6.2,106,0.7
1,6.2,106,0.77
1,6.2,106,0.84
1,6.3,106,0.04
1,6.3,106,0.25
1,6.3,106,0.35
1,6.3,106,0.36
1,6.3,106,0.55
1,6.3,106,0.67
1,6.3,106,0.74
1,6.3,106,0.85
1,6.4,106,0.73
1,6.5,106,0.7
1,6.5,106,0.75
1,6.5,106,0.81
1,6.5,106,1
1,6.6,106,0.13
1,6.6,106,0.51
1,6.6,106,0.52
1,6.6,106,0.57
1,6.6,106,0.8
1,6.7,106,0.17
1,6.7,106,0.22
1,6.7,106,0.46
1,6.7,106,0.78
1,6.7,106,0.82
1,6.7,106,0.95
1,6.8,106,0.56
1,6.8,106,0.84
1,6.8,106,0.89
1,6.8,106,0.93
1,6.8,106,0.94
1,6.8,106,1
1,6.9,106,0.34
1,6.9,106,0.5
1,6.9,106,0.73
1,6.9,106,0.82
1,6.9,106,0.84
1,6.9,106,0.91
1,7,106,0.77
1,7,106,0.82
1,7,106,0.9
1,7.1,106,0.6
1,7.1,106,0.62
1,7.1,106,0.77
1,7.1,106,0.88
1,7.1,106,0.94
1,7.1,106,0.95
1,7.1,106,0.95
1,7.2,106,0.82
1,7.2,106,0.86
1,7.3,106,0.81
1,7.3,106,0.92
1,7.3,106,1
1,7.4,106,0.52
1,7.4,106,0.78
1,7.4,106,0.92
1,7.4,106,0.96
1,7.4,106,0.99
1,7.6,106,0.81
1,7.6,106,0.84
1,7.6,106,0.85
1,7.6,106,0.87
1,7.6,106,0.92
1,7.7,106,0.91
1,7.8,106,0.96
1,7.8,106,1
1,8,106,0.73
1,8,106,0.85
1,8,106,0.86
1,8.1,106,0.67
1,8.5,106,0.93
